City,State,Name,Price,Rating,Reviews,Lat,Lng,Price(Scale)
Fall River,Massachusetts,The East End,$$,4,121,41.81957933,-71.39837153,2
Fall River,Massachusetts,New Harvest Coffee & Spirits,$,4.5,104,41.82404,-71.41084,1
Fall River,Massachusetts,Midtown Oyster Bar,$$,4,856,41.4841558,-71.3147216,2
Fall River,Massachusetts,The Charlestown Rathskeller,$$,4,181,41.424044,-71.61319,2
Fall River,Massachusetts,Atria,$$$,3.5,174,41.39144,-70.5190499,3
Fall River,Massachusetts,The Dorrance,$$$,4,301,41.8235982,-71.4113937,3
Fall River,Massachusetts,Rec Room PVD,$,4,8,41.846338,-71.42871,1
Fall River,Massachusetts,Mission,$$,4.5,485,41.49129233,-71.31303806,2
Fall River,Massachusetts,Stone House,$$$,3.5,24,41.466264,-71.185812,3
Fall River,Massachusetts,Bully Boy Distillers,$$,4.5,92,42.3253973,-71.0707283,2
Fall River,Massachusetts,Bourbon's Kitchen & Cocktails,$$,4,210,42.299978,-71.408681,2
Fall River,Massachusetts,The Stomping Ground,$$,4,118,41.91563594,-71.90951364,2
Fall River,Massachusetts,The Mooring,$$$,4,1426,41.48577073,-71.3163143,3
Fall River,Massachusetts,Blackie's Bulldog Tavern,$$,4,608,41.9136203,-71.5271786,2
Fall River,Massachusetts,Stadium Theatre Performing Arts Center,$$,4.5,26,42.0052681,-71.5124588,2
Fall River,Massachusetts,Capone's Prohibition Pub & Pizzeria,$$,3.5,94,42.19567582,-70.92599118,2
Fall River,Massachusetts,The Townshend,$$,4.5,269,42.25223,-71.00326,2
Fall River,Massachusetts,Providence GPub,$$,3.5,280,41.8229897,-71.4104252,2
Fall River,Massachusetts,The Squealing Pig,$$,3.5,150,42.28596,-71.15582,2
Fall River,Massachusetts,The Biltmore Bar & Grille,$$,3.5,313,42.3092196,-71.22117149,2
Fall River,Massachusetts,Doyles Cafe,$$,3.5,653,42.306427,-71.1072464,2
Rapid City,South Dakota,Blind Lion,$$,5,19,44.0816689,-103.2323685,2
Menifee,California,Apparition Room,$$,4,108,33.492305,-117.147643,2
Menifee,California,Thompson & Twain Prospecting Co,$$$,4.5,61,33.494811,-117.150163,3
Menifee,California,Crush & Brew,$$,4,830,33.49454794,-117.1501387,2
Menifee,California,The Cellar Lounge,$$,4,103,33.5384699,-117.04963,2
Menifee,California,The Brickwood,$$,4.5,129,33.98353276,-117.3735942,2
Menifee,California,W Wolfskill,$$,4.5,365,33.97754,-117.37789,2
Menifee,California,1909,$$,4,1713,33.49342787,-117.1485055,2
Menifee,California,ProAbition,$$,3.5,1657,33.983969,-117.3731243,2
Menifee,California,The Salted Pig,$$,4,2587,33.978137,-117.377642,2
Menifee,California,The Blind Pig Kitchen + Bar,$$,4,535,33.64993,-117.58289,2
Menifee,California,MTL Concert Venue & Bar,$$,3.5,116,33.9814407,-117.3738305,2
Menifee,California,Avensole Winery,$$,4,592,33.5305564,-117.0601263,2
Menifee,California,Big Lucky,$$,5,28,34.08841,-118.37783,2
Menifee,California,Yard House,$$,3.5,743,33.91322,-117.458101,2
Norwalk,Connecticut,Our House SoNo,$$,4.5,13,41.09879872,-73.41755927,2
Norwalk,Connecticut,P's & Q's Autobody,$$,3.5,49,40.8699864,-73.4269481,2
Norwalk,Connecticut,The Founder's Room,$$$,4.5,14,40.8697701,-73.4255066,3
Norwalk,Connecticut,Pour,$$,4.5,76,41.201878,-73.726012,2
Norwalk,Connecticut,Flights Bar,$$,4,28,41.13258,-73.79252,2
Norwalk,Connecticut,Bedford Hall,$$,4,83,41.05613,-73.53802,2
Norwalk,Connecticut,Hush Bistro,$$$,4,109,40.87212,-73.42817,3
Norwalk,Connecticut,Bistro Etc Restaurant,$$$,4.5,21,40.8309452,-73.68644184,3
Norwalk,Connecticut,The Freight House Cafe,$,4.5,121,41.371414,-73.735124,1
Norwalk,Connecticut,Coalhouse Pizza,$$,3.5,370,41.0739582,-73.5487851,2
Norwalk,Connecticut,The Barley House,$$,4,135,41.11675205,-73.78652092,2
Norwalk,Connecticut,Copper Kettle Cafe,$$,4,114,41.0123613,-73.795931,2
Norwalk,Connecticut,The Tap House,$$,3.5,129,40.9502332,-73.8277512,2
Norwalk,Connecticut,Renaissance Westchester Hotel,$$$,3.5,117,41.01716201,-73.71779501,3
Norwalk,Connecticut,The Paramount,$$,4,211,40.86965,-73.42577,2
Norwalk,Connecticut,Louie's Grill & Liquors,$$$,3,658,40.8301,-73.70243,3
Norwalk,Connecticut,Sapsuckers,$$,4,355,40.87128,-73.42771,2
Norwalk,Connecticut,Nag's Head Ale House,$$,4,58,40.8688102,-73.4256602,2
Norwalk,Connecticut,Glen Cove Mansion,$$,3,129,40.88387984,-73.63061678,2
Norwalk,Connecticut,Canterbury's Oyster Bar & Grill,$$,3,177,40.87326,-73.53145,2
Jackson,Michigan,The Last Word,$$,4,215,42.28131,-83.75128,2
Jackson,Michigan,The Relief & Resource,$$,4.5,39,42.79375,-83.706398,2
Jackson,Michigan,The Bar At 327 Braun Court,$$,4,81,42.2839546,-83.7472842,2
Jackson,Michigan,Zoobie's Old Town Tavern,$$,4,81,42.74755424,-84.5439378,2
Jackson,Michigan,Babs' Underground Lounge,$$,3.5,97,42.280002,-83.749481,2
Jackson,Michigan,2 FOG's Pub,$$,4.5,94,42.60770834,-83.93015333,2
Jackson,Michigan,Alley Bar,$$,3.5,73,42.27981,-83.74929,2
Jackson,Michigan,The Silver Pig Bar & Oyster Room,$$,4.5,61,42.60679268,-83.93000744,2
Jackson,Michigan,Nightcap,$$,4,39,42.2798292,-83.7489014,2
Jackson,Michigan,The Ravens Club,$$,3.5,243,42.28017,-83.74819,2
Jackson,Michigan,Mash,$$,3.5,87,42.2805481,-83.7466278,2
Jackson,Michigan,Spencer,$$,4,128,42.27966192,-83.74789853,2
Jackson,Michigan,The Tap Room,$,3.5,73,42.240909,-83.614629,1
Jackson,Michigan,Cavern Clubs Entertainment Complex,$,3,13,42.28004,-83.75137,1
Jackson,Michigan,Sidetrack Bar and Grill,$$,4,744,42.24587254,-83.60891127,2
Jackson,Michigan,Black Cat Bistro,$$,3.5,117,42.736309,-84.483261,2
Jackson,Michigan,The Creole Burger Bar & Southern Kitchen,$$,4,163,42.747993,-84.5494029,2
Jackson,Michigan,Bourbons,$$,3.5,55,42.52973,-83.78496,2
Jackson,Michigan,Troppo,$$,3,109,42.73382,-84.55185,2
Jackson,Michigan,Grange Kitchen & Bar,$$$,3.5,279,42.27981949,-83.74951935,3
Jackson,Michigan,Crunchy's,$,4,203,42.736217,-84.487352,1
Jackson,Michigan,The Earle Restaurant,$$$,3.5,254,42.2803591,-83.7488956,3
Jackson,Michigan,Jolly Pumpkin Café & Brewery,$$,4,830,42.27914,-83.74824,2
Auburn,Alabama,The Avondale Bar & Tap Room,$$,4,32,32.606655,-85.4817098,2
Auburn,Alabama,The Hound,$$,4.5,326,32.60795643,-85.48083458,2
Auburn,Alabama,River & Rail,$$,4,73,32.46979,-84.99269,2
Auburn,Alabama,Leroy,$$,4.5,56,32.35243,-86.290905,2
Auburn,Alabama,18th Amendment,$$,3.5,3,32.46593,-84.9927497,2
Waukegan,Illinois,Bourbon 'N Brass, ,5,10,42.0483551,-87.6861988,1
Waukegan,Illinois,North Shore Distillery,$$,5,36,42.28084814,-87.90452421,2
Waukegan,Illinois,Walnut Speakeasy,$$,3.5,115,42.029319,-88.283615,2
Waukegan,Illinois,Club Arcada Speakeasy & Showroom,$$,4,24,41.9137362,-88.3121692,2
Waukegan,Illinois,The Library,$$,4.5,94,41.889395,-87.635401,2
Waukegan,Illinois,Liars' Club,$$,5,5,42.68006,-88.27604,2
Waukegan,Illinois,The Violet Hour,$$,4,2077,41.909095,-87.677829,2
Waukegan,Illinois,Ward Eight,$$,4.5,186,42.0195549,-87.6797347,2
Waukegan,Illinois,The Northcott Liquorette,$$$,4.5,11,41.77163685,-88.14953532,3
Waukegan,Illinois,The Drifter Chicago,$$,4,192,41.89456,-87.63741,2
Waukegan,Illinois,Jasters Craft Beer and Winery,$$,4.5,88,42.23419907,-88.33596088,2
Waukegan,Illinois,Dawns Boatyard Bar,$$,4,15,41.9134298,-88.31629157,2
Waukegan,Illinois,Room 13,$$,4,10,41.94065,-87.65452,2
Waukegan,Illinois,Barrelman's Room, ,4.5,4,41.79309,-88.00976,1
Waukegan,Illinois,The Ladies' Room,$$$,4.5,30,41.9319451,-87.7018058,3
Waukegan,Illinois,Chicago Magic Lounge, ,5,177,41.97398608,-87.66828528,1
Waukegan,Illinois,The Office,$$$$,4.5,210,41.8866214,-87.6514653,4
Waukegan,Illinois,Timothy O'Toole's Pub Gurnee,$$,3.5,342,42.378797,-87.938648,2
Waukegan,Illinois,Christopher's Speakeasy,$,4,17,41.85123,-87.88144,1
Waukegan,Illinois,Watershed,$$,4,381,41.8926001,-87.6279651,2
Waukegan,Illinois,Three Dots and a Dash,$$,4,2672,41.89043913,-87.63060274,2
Waukegan,Illinois,The Victor Bar,$$,4.5,119,41.9544934,-87.6785759,2
Waukegan,Illinois,the Albert,$$$,4.5,154,41.89368,-87.62148,3
Waukegan,Illinois,The Baker House,$$,3.5,204,42.588615,-88.432571,2
Waukegan,Illinois,Lower Broadway,$$,4.5,6,41.9396724,-87.6442095,2
Waukegan,Illinois,All Inn Pub & Grub,$$,5,1,42.28517349,-88.22648215,2
Waukegan,Illinois,Drawing Room,$$,4,57,41.881664,-87.624969,2
Waukegan,Illinois,The Barrelhouse Flat,$$,4,474,41.92945,-87.65478,2
Waukegan,Illinois,Bordel,$$,4,134,41.90298,-87.67079,2
Waukegan,Illinois,Milk Room,$$$$,4.5,58,41.88165,-87.62501,4
Waukegan,Illinois,The Franklin Room,$$,4,449,41.8944245,-87.6354674,2
Waukegan,Illinois,Quincy Street Distillery,$$,5,57,41.82719,-87.81739,2
Waukegan,Illinois,The Berkshire Room,$$,4,321,41.89226,-87.627502,2
Waukegan,Illinois,Brando's Speakeasy,$$,4,374,41.87713,-87.629,2
Waukegan,Illinois,Frankie's Blue Room,$$,3.5,21,41.77111,-88.1483499,2
Waukegan,Illinois,Martini Room,$$,4,91,42.03698,-88.28344,2
Waukegan,Illinois,The Heavy Feather,$$,4,65,41.92421722,-87.69893646,2
Waukegan,Illinois,Union Full Board, ,4.5,24,41.94547,-87.65482,1
Waukegan,Illinois,Rock 'n Ravioli, ,3.5,37,42.0483551,-87.6861988,1
Waukegan,Illinois,Fox Bar,$$,4,66,41.88365824,-87.64829203,2
Waukegan,Illinois,The Sixth,$$,4,187,41.96877076,-87.68434569,2
Waukegan,Illinois,Dorian's, ,4.5,3,41.91042572,-87.67668266,1
Waukegan,Illinois,Todos Santos,$$,4.5,15,41.9265,-87.6978,2
Waukegan,Illinois,Evanston Rocks, ,3,3,42.0483551,-87.6861988,1
Waukegan,Illinois,Vol. 39,$$$,4.5,70,41.88087,-87.63175,3
Waukegan,Illinois,The Aviary,$$$$,4,1240,41.88653048,-87.65205442,4
Waukegan,Illinois,Tinker to Evers, ,4,2,41.94547,-87.65482,1
Waukegan,Illinois,The Whistler,$$,4,580,41.92544,-87.70095,2
Waukegan,Illinois,Devereaux,$$$,4.5,53,41.90241,-87.6289,3
Waukegan,Illinois,Sparrow,$$,4.5,135,41.90338,-87.62919,2
Sugar Land,Texas,The Sugar Refinery,$$,3.5,115,29.59654,-95.6205,2
Sugar Land,Texas,Emmit's Place,$,4,15,29.65719,-95.46295,1
Sugar Land,Texas,Bosscat Kitchen & Libations,$$,4.5,699,29.7415934,-95.4511389,2
Sugar Land,Texas,Tobiuo Sushi & Bar,$$,4,109,29.743254,-95.775128,2
Sugar Land,Texas,Sonoma Wine Bar & Restaurant,$$,4,214,29.7344229,-95.4208099,2
Hawthorne,California,Smoky Hollow Tasting & Taproom,$$,4.5,150,33.9167,-118.40595,2
Hawthorne,California,Old Lightning,$$$$,4.5,53,33.98826,-118.45146,4
Hawthorne,California,Alley Lounge,$$,4,212,33.9975,-118.4263,2
Hawthorne,California,MiddleBar,$$,4.5,87,33.96367019,-118.3521899,2
Hawthorne,California,Saint Rocke,$$,3.5,466,33.856109,-118.390228,2
Hawthorne,California,Big Lucky,$$,5,28,34.08841,-118.37783,2
Hawthorne,California,Red Rock-Torrance,$$,4.5,265,33.8657149,-118.3166764,2
Hawthorne,California,The Lincoln,$$,3.5,141,33.9915657,-118.448349,2
Hawthorne,California,Old Man Bar,$$,4.5,37,33.99705,-118.43137,2
Hawthorne,California,The Standard Station,$$,4,274,33.91855,-118.41438,2
Hawthorne,California,Bistro Beaux,$$,4,140,33.83243,-118.3091849,2
Hawthorne,California,Jackson's Food + Drink,$$,3.5,394,33.9026799,-118.38918,2
Hawthorne,California,Local Kitchen,$$,4.5,605,33.83433,-118.31539,2
Hawthorne,California,Alibi Room,$$,4,1418,33.99689,-118.42654,2
Hawthorne,California,The Victorian, ,4,118,34.00145,-118.48327,1
Hawthorne,California,Underground Pub and Grill,$$,3.5,249,33.86362832,-118.3999451,2
Hawthorne,California,Hatchet Hall,$$$,4,544,33.99696036,-118.4315601,3
Hawthorne,California,Naja's Place,$$,4,464,33.84261707,-118.3916802,2
Hawthorne,California,American Legion Post 43, ,4.5,21,34.1077794,-118.3380219,1
Hawthorne,California,Melody Bar and Grill,$$,4,562,33.95381,-118.39565,2
Hawthorne,California,Barbianca Local Kitchen,$$,4,161,33.985111,-118.441029,2
Hawthorne,California,Brasil Brasil Cultural Center & Capoeira Batuque, ,5,90,33.9970516,-118.4298741,1
Hawthorne,California,United Club,$$,3,256,33.94278,-118.400155,2
Chino,California,The Whisper House,$$,4,1000,34.09457349,-117.7203207,2
Chino,California,Wonderwall Space, ,5,18,34.05744,-117.75514,1
Chino,California,The State,$$,4,592,34.11021312,-117.5313487,2
Chino,California,Lincoln House,$$,4.5,189,34.08592,-117.89133,2
Chino,California,Veuve Noire, ,3.5,3,34.1102976,-117.5312869,1
Chino,California,The Republic,$,4,127,34.07773612,-117.889127,1
Chino,California,Flyway At Fox,$$,2.5,32,34.056417,-117.7504495,2
Chino,California,Knucks,$$,4.5,88,33.98557,-117.87162,2
Chino,California,Eureka!,$$,4,2230,34.09437898,-117.721687,2
Chino,California,Big Lucky,$$,5,28,34.08841,-118.37783,2
Chino,California,Sycamore Inn,$$$,3.5,648,34.10548782,-117.6235962,3
Chino,California,Slater's 50/50 - Rancho Cucamonga,$$,4,2400,34.107985,-117.536579,2
Chino,California,Kelly's Korner Tavern,$$,4.5,252,33.889985,-117.84723,2
Napa,California,Mercantile Social,$$,4.5,26,38.29748292,-122.2895774,2
Napa,California,Carpe Diem Wine Bar,$$,4.5,616,38.29825,-122.28517,2
Napa,California,Sonoma Speakeasy and American Music Hall,$$,4,36,38.29254138,-122.4559717,2
Napa,California,Napa Valley Distillery: Oxbow Tasting Salon & Bar Shop,$$,4.5,213,38.301602,-122.2815194,2
Napa,California,Bounty Hunter Wine Bar & Smokin' BBQ,$$,4,1277,38.29928597,-122.2851001,2
Napa,California,Napa Valley Distillery: Grand Tasting Salon & Event Center,$$,5,148,38.2946954,-122.3010733,2
Napa,California,Starling Bar Sonoma,$$,4.5,45,38.2959,-122.47513,2
Napa,California,Brix,$$$,4,1116,38.4161,-122.38669,3
Napa,California,The Turnaround Jazz Trio & Quartet,$$,5,31,37.7877522,-122.4382307,2
Napa,California,Park 121,$$,3.5,141,38.2274461,-122.4574019,2
Napa,California,Sticky Rice Chinese Bistro and Bar,$$,3.5,443,38.2179687,-122.1431441,2
Napa,California,LaSalette Restaurant,$$,4,685,38.29264,-122.45636,2
Kirkland,Washington,Bathtub Gin & Co,$$,4,863,47.6132,-122.34484,2
Kirkland,Washington,Knee High Stocking,$$,4,789,47.61691,-122.32762,2
Kirkland,Washington,Needle and Thread,$$$,4,363,47.61324,-122.3166,3
Kirkland,Washington,Bottle & Bull,$$,4,274,47.67507544,-122.2065198,2
Kirkland,Washington,Civility & Unrest,$$$,4,63,47.614876,-122.200659,3
Kirkland,Washington,The Backdoor,$$,4,244,47.65219,-122.35267,2
Kirkland,Washington,Foreign National,$$,4.5,141,47.61422348,-122.3276138,2
Kirkland,Washington,Bar Justice,$$,4,59,47.61979,-122.32192,2
Kirkland,Washington,Daphnes,$$,4.5,125,47.81097,-122.37764,2
Kirkland,Washington,Mox Boarding House - Bellevue,$$,4,277,47.62288,-122.16282,2
Kirkland,Washington,The Pharmacy,$$,4.5,37,47.5991768,-122.3334771,2
Kirkland,Washington,Little Tin Goods & Apothecary Cabinet,$$,4.5,109,47.66714,-122.3844,2
Kirkland,Washington,The Alley, ,4,6,47.56263309,-122.3872068,1
Kirkland,Washington,The Hideout,$$,4,261,47.60946,-122.32548,2
Kirkland,Washington,The Underground Saloon,$$,4,15,47.60154724,-122.3334351,2
Kirkland,Washington,Fremont Mischief,$$,4.5,38,47.65156,-122.35657,2
Kirkland,Washington,Hazlewood,$$,4.5,283,47.6685,-122.38661,2
Kirkland,Washington,Deep Dive, ,3.5,26,47.61557,-122.33942,1
Kirkland,Washington,Brother Barrel,$$,4.5,78,47.72025733,-122.2949526,2
Kirkland,Washington,Tavern Law,$$,4,675,47.61324,-122.3166,2
Kirkland,Washington,Canon,$$,4,755,47.61127,-122.31657,2
Kirkland,Washington,The NOOK,$$,4.5,72,47.58369,-122.3862,2
Kirkland,Washington,Union Saloon,$$,4.5,54,47.65186053,-122.3364925,2
Kirkland,Washington,Zig Zag Cafe,$$,4.5,948,47.6083803,-122.3414779,2
Kirkland,Washington,Lot No. 3,$$,3.5,1184,47.61454,-122.19868,2
Kirkland,Washington,Dead Line,$$,4.5,98,47.60114,-122.33379,2
Kirkland,Washington,Radiator Whiskey,$$,4.5,1076,47.60888,-122.34036,2
Kirkland,Washington,Pennyroyal,$$,4,86,47.61203,-122.34165,2
Kirkland,Washington,Prime 21 Spirits Lounge,$$$,3.5,8,47.6177483,-122.2003098,3
Kirkland,Washington,Alchemy,$$,4,157,47.5607,-122.38577,2
Kirkland,Washington,Mr. Darcy's,$$,4.5,31,47.6138,-122.34486,2
Kirkland,Washington,Sol Liquor Lounge,$$,4.5,356,47.62460939,-122.3256071,2
Kirkland,Washington,Smith Tower Observatory Bar,$$,4,119,47.6017286,-122.3319885,2
Kirkland,Washington,The Cozy Nut Tavern,$$,4.5,55,47.69071979,-122.3572602,2
Kirkland,Washington,The Bar Shoppe & Lounge,$$,5,45,47.60159,-122.33312,2
Kirkland,Washington,Branchwater,$$,4,35,47.61478216,-122.3438355,2
Kirkland,Washington,Pie Bar,$$,4.5,1210,47.6168122,-122.3274386,2
Kirkland,Washington,The Diller Room,$$,4,214,47.60677,-122.33791,2
Kirkland,Washington,Witness,$$,4.5,696,47.62255081,-122.3206805,2
Kirkland,Washington,Maison Tavern,$$,4,38,47.57605,-122.33387,2
Kirkland,Washington,Vermillion,$$,4,104,47.614424,-122.317755,2
Kirkland,Washington,McMenamins Woodshop,$$,2.5,138,47.76258,-122.208173,2
Kirkland,Washington,Seamonster Lounge,$,4,116,47.66151,-122.33235,1
Kirkland,Washington,Alibi Room,$$,4,636,47.60832,-122.34081,2
Kirkland,Washington,SPIN Seattle,$$,4,91,47.61157,-122.3353,2
Kirkland,Washington,Rob Roy,$$,4,352,47.61478,-122.34655,2
Kirkland,Washington,The Pink Door,$$,4.5,3978,47.61028,-122.3425,2
Kirkland,Washington,Percy's & Co.,$$,4,308,47.6662416,-122.3830021,2
Kirkland,Washington,Frank's Oyster House & Champagne Parlor,$$,4,308,47.66863,-122.29892,2
Kirkland,Washington,Can Can,$$,4,459,47.60888,-122.34036,2
Dalton,Georgia,Two Ten Jack,$$,4,270,35.04275509,-85.30874064,2
Dalton,Georgia,Chattanooga Whiskey,$,4.5,146,35.03727114,-85.30753639,1
Dalton,Georgia,Flying Squirrel,$$,4,302,35.0356469,-85.3043438,2
Dalton,Georgia,The Bitter Alibi,$$,4.5,214,35.04509354,-85.30556488,2
Dalton,Georgia,American Draft,$$,4.5,15,35.03719899,-85.30597057,2
Dalton,Georgia,Chattanooga Cigar Club, ,4.5,6,35.03531,-85.3075,1
Dalton,Georgia,Chester Brunnenmeyer's,$$,4,242,34.86512,-84.32438,2
Dalton,Georgia,Campania,$$,4.5,364,34.09304866,-84.28262138,2
Edinburg,Texas,The Centennial Club,$$$,4.5,65,26.2034351,-98.23501,3
Edinburg,Texas,The Blinde Pig, ,5,1,26.26389,-98.18488,1
Citrus Heights,California,House of Oliver,$$,4,401,38.7434299,-121.22714,2
Citrus Heights,California,Final Gravity,$$,4.5,171,38.736302,-121.224881,2
Citrus Heights,California,The Place,$$,4,832,38.749394,-121.2833328,2
Citrus Heights,California,The Canyon Grill and Alehouse,$$,4,166,38.69841116,-121.1918948,2
Citrus Heights,California,Yard House,$$,3.5,1794,38.76887877,-121.2680651,2
State College,Pennsylvania,The Adam's Apple,$$,2.5,7,40.79534087,-77.85955764,2
State College,Pennsylvania,Liberty Craft House,$$,2.5,112,40.79750962,-77.85723172,2
Whittier,California,The Speakeasy,$$,4,382,34.1463714,-118.1490924,2
Whittier,California,The Blind Rabbit,$$,4.5,1519,33.83139132,-117.9124039,2
Whittier,California,The Exhibition Room,$$,4,279,33.819134,-118.178189,2
Whittier,California,Tribune,$$,4.5,162,33.87058102,-117.9240338,2
Whittier,California,The Whisper House,$$,4,1000,34.09457349,-117.7203207,2
Whittier,California,The Varnish,$$,4,1125,34.04489316,-118.249797,2
Whittier,California,The Speakeasy,$$,4,28,33.6539202,-117.9966711,2
Whittier,California,Blind Barber,$$,4,783,34.01586156,-118.4068836,2
Whittier,California,The Parlour,$$,4,13,33.7681122,-118.192276,2
Whittier,California,The Cellar,$$,4.5,157,34.1455,-118.14985,2
Whittier,California,The Federal Underground,$$,3,66,33.7681334,-118.1922751,2
Whittier,California,The Blind Donkey,$$,4,388,33.76918175,-118.1864412,2
Whittier,California,Y.N.K,$$,5,73,33.67845013,-117.8500699,2
Whittier,California,Pie Society,$$,4,256,33.6316551,-117.913567,2
Whittier,California,The Bottle Room,$$,4,888,33.9796705,-118.0375149,2
Whittier,California,The Rendition Room,$$,5,121,34.14884,-118.37931,2
Whittier,California,Smoky Hollow Tasting & Taproom,$$,4.5,150,33.9167,-118.40595,2
Whittier,California,Casa,$$,4,209,33.6433895,-117.9329686,2
Whittier,California,Lincoln House,$$,4.5,189,34.08592,-117.89133,2
Whittier,California,Birds & Bees,$$,4,227,34.05234,-118.24723,2
Whittier,California,Employees Only,$$,4,106,34.09100091,-118.3631456,2
Whittier,California,Sunset & Vinyl,$$,4.5,62,34.0983462,-118.3267978,2
Whittier,California,Room 31,$$,5,90,34.13872714,-118.2133131,2
Whittier,California,The Edison,$$$,4,2861,34.05103821,-118.245014,3
Whittier,California,The Stache,$,4,254,33.77181926,-118.180454,1
Whittier,California,Wonderwall Space, ,5,18,34.05744,-117.75514,1
Whittier,California,The Velvet Lounge,$$,4.5,24,34.0238113,-118.3941727,2
Whittier,California,The Republic,$,4,127,34.07773612,-117.889127,1
Whittier,California,Rabbit Hole,$$,4,509,34.09463,-118.1272,2
Whittier,California,Chained Rabbit,$$,4.5,67,34.17474,-118.29985,2
Whittier,California,The Burrow,$$,5,106,34.0467477,-118.2607696,2
Whittier,California,Foundation Room,$$,4.5,41,33.805178,-117.911576,2
Whittier,California,Rhythm Room LA,$$,4.5,184,34.04604204,-118.2511996,2
Whittier,California,White Horse Lounge,$$,4.5,1140,34.1451785,-118.1523978,2
Whittier,California,Good Times at Davey Wayne's,$$,3.5,1118,34.100235,-118.323966,2
Whittier,California,Lock & Key Social Drinkery and KiTCHEN,$$,4,1336,33.94141,-118.13253,2
Whittier,California,The Copper Door,$$,4,487,33.74688661,-117.8695863,2
Whittier,California,Der Rathskeller,$$,4.5,56,34.147028,-118.1503441,2
Whittier,California,Alley Lounge,$$,4,212,33.9975,-118.4263,2
Whittier,California,Apothéke,$$$,4,119,34.06991,-118.22545,3
Whittier,California,Break Room 86,$$,3,520,34.06227393,-118.3012287,2
Whittier,California,Lock & Key,$$,3.5,928,34.06936,-118.29197,2
Whittier,California,Syndicate Bar - Billiards,$$,4.5,107,33.86521,-117.94289,2
Whittier,California,The Know Where Bar,$$,4.5,191,34.10148,-118.3127424,2
Whittier,California,The Federal - Long Beach,$$,3.5,1230,33.7681334,-118.1922751,2
Whittier,California,Paper Tiger Bar,$$,4.5,111,34.0761251,-118.30877,2
Whittier,California,No Vacancy,$$,3.5,591,34.10224035,-118.3325176,2
Whittier,California,FLOE Lounge,$$,4,35,33.678457,-117.850046,2
Whittier,California,100 North Kitchen And Lounge,$$,4.5,128,33.87048715,-117.9242277,2
Whittier,California,The Love Song Bar,$$,4,135,34.04720619,-118.2480068,2
Newport Beach,California,Pie Society,$$,4,256,33.6316551,-117.913567,2
Newport Beach,California,Y.N.K,$$,5,73,33.67845013,-117.8500699,2
Newport Beach,California,Casa,$$,4,209,33.6433895,-117.9329686,2
Newport Beach,California,The Speakeasy,$$,4,28,33.6539202,-117.9966711,2
Newport Beach,California,EnVy Lounge,$$,4,178,33.66985,-117.86526,2
Newport Beach,California,FLOE Lounge,$$,4,35,33.678457,-117.850046,2
Newport Beach,California,Bosscat Kitchen and Libations,$$,4.5,2681,33.66985,-117.86526,2
Newport Beach,California,Ruin Bar,$$,4,141,33.67743,-117.88583,2
Newport Beach,California,Holiday,$$,4,42,33.6427973,-117.929026,2
Newport Beach,California,Kitsch Bar,$$,4,574,33.67959543,-117.8935308,2
Newport Beach,California,Zinqué,$$,4,379,33.6191417,-117.9286355,2
Newport Beach,California,Central Bar,$$,4,233,33.69833353,-117.8269927,2
Newport Beach,California,Westend,$$,4,241,33.6436,-117.93269,2
Newport Beach,California,SOCIAL,$$,3.5,898,33.6438599,-117.91973,2
Newport Beach,California,Campus JAX,$$,4.5,204,33.6649837,-117.871841,2
Newport Beach,California,Stateroom Bar,$$$,4.5,18,33.53853989,-117.7812195,3
Newport Beach,California,The Boulevard,$$,4,119,33.64113599,-117.9184122,2
Newport Beach,California,The Copper Door,$$,4,487,33.74688661,-117.8695863,2
Newport Beach,California,Pearl Street General Store,$$,4.5,15,33.5290899,-117.77108,2
Newport Beach,California,Play,$,5,43,33.67979492,-117.8904033,1
Newport Beach,California,Vacation Bar,$$,4.5,189,33.7478772,-117.8689607,2
Newport Beach,California,Bluegold,$$$,4,617,33.6551945,-117.9988738,3
Newport Beach,California,The Corner,$$,4,731,33.67235993,-117.971672,2
Newport Beach,California,Broadway by Amar Santana,$$$,4.5,706,33.5428595,-117.7823713,3
Newport Beach,California,StillWater Spirits & Sounds,$$,4,524,33.4655271,-117.6983204,2
Newport Beach,California,ARC Restaurant Food & Libations,$$,4,1103,33.69508509,-117.9253955,2
Newport Beach,California,Mesa,$$,3.5,1426,33.67991489,-117.8867587,2
Newport Beach,California,The Black Trumpet Bistro Tapas & Wine Bar,$$,4.5,762,33.680305,-118.005161,2
Newport Beach,California,Tin Lizzie Saloon,$,4,264,33.67763398,-117.8881144,1
Newport Beach,California,Yard House,$$,3.5,618,33.61712186,-117.8762624,2
Newport Beach,California,21 Oceanfront,$$$,3.5,402,33.60829,-117.92916,3
Newport Beach,California,Big Lucky,$$,5,28,34.08841,-118.37783,2
Newport Beach,California,Mansion Costa Mesa,$$,2.5,219,33.6796,-117.89022,2
Newport Beach,California,Club Aficionado Cigar Bar,$$,4.5,137,33.61714284,-117.706513,2
Newport Beach,California,Flemings Prime Steakhouse & Wine Bar- Newport Beach,$$$,4,1565,33.61520364,-117.873185,3
Newport Beach,California,25 Degrees,$$,4,1330,33.658492,-118.001519,2
Newport Beach,California,Mix Mix Kitchen Bar,$$,4.5,365,33.74733,-117.8679,2
Newport Beach,California,Playground,$$,4.5,2847,33.747816,-117.865741,2
